tile_id,Mg_ha_1_download,Mg_px_1_download,ObjectId,Shape__Area,Shape__Length
70N_170E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=70N_170E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=70N_170E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,251,2971092462461.13,7564345.35498774
70N_170W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=70N_170W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=70N_170W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,252,2971092462461.13,7564345.35498774
70N_180W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=70N_180W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=70N_180W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,253,2971092462461.13,7564345.35498774
80N_010E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_010E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_010E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,254,4975976158872.74,11166380.6897249
80N_020E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_020E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_020E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,255,4975976158872.74,11166380.6897249
80N_030E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_030E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_030E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,256,4975976158872.74,11166380.6897249
80N_050E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_050E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_050E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,257,4975976158872.73,11166380.6897249
80N_060E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_060E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_060E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,258,4975976158872.73,11166380.6897249
80N_070E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_070E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_070E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,259,4975976158872.75,11166380.6897249
80N_070W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_070W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_070W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,260,4975976158872.73,11166380.6897249
80N_080E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_080E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_080E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,261,4975976158872.75,11166380.6897249
80N_080W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_080W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_080W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,262,4975976158872.75,11166380.6897249
80N_090E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_090E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_090E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,263,4975976158872.73,11166380.6897249
80N_090W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_090W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_090W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,264,4975976158872.75,11166380.6897249
80N_100E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_100E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_100E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,265,4975976158872.73,11166380.6897249
80N_100W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_100W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_100W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,266,4975976158872.73,11166380.6897249
80N_110E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_110E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_110E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,267,4975976158872.73,11166380.6897249
80N_110W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_110W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_110W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,268,4975976158872.73,11166380.6897249
80N_120E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_120E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_120E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,269,4975976158872.75,11166380.6897249
80N_120W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_120W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_120W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,270,4975976158872.73,11166380.6897249
80N_130E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_130E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_130E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,271,4975976158872.72,11166380.6897249
80N_130W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_130W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_130W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,272,4975976158872.75,11166380.6897249
80N_140E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_140E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_140E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,273,4975976158872.75,11166380.6897249
80N_140W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_140W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_140W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,274,4975976158872.72,11166380.6897249
80N_150E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_150E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_150E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,275,4975976158872.75,11166380.6897249
80N_150W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_150W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_150W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,276,4975976158872.75,11166380.6897249
80N_160E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_160E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_160E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,277,4975976158872.75,11166380.6897249
80N_160W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_160W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_160W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,278,4975976158872.75,11166380.6897249
80N_170E,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_170E&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_170E&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,279,4975976158872.75,11166380.6897249
80N_170W,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_170W&pixel_meaning=Mg_ha-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,https://data-api.globalforestwatch.org/dataset/whrc_aboveground_woody_biomass_stock_2000/v1.4/download/geotiff?grid=10/40000&tile_id=80N_170W&pixel_meaning=Mg_px-1&x-api-key=2d60cd88-8348-4c0f-a6d5-bd9adb585a8c,280,4975976158872.75,11166380.6897249
